age,education-num,race,sex,capital-gain,capital-loss,hours-per-week,income-class
29,9, White, Male,0,0,45,0
33,2, White, Male,0,2603,32,0
60,9, White, Male,4650,0,40,0
22,13, White, Male,0,0,20,0
60,11, Black, Female,0,0,37,0
35,7, White, Male,0,0,20,0
45,11, White, Female,0,0,40,0
30,9, Asian-Pac-Islander, Male,0,0,40,1
43,10, White, Male,0,0,70,1
32,14, White, Female,0,0,38,0
35,9, White, Male,0,0,42,0
32,11, Black, Female,0,0,40,0
61,11, Asian-Pac-Islander, Male,0,0,40,1
40,14, White, Female,1506,0,40,0
42,13, White, Male,0,0,60,1
21,10, White, Female,0,0,35,0
21,10, White, Female,0,0,20,0
26,13, White, Female,0,0,40,0
36,9, White, Male,0,0,60,1
24,13, White, Male,0,0,40,0
47,13, White, Male,0,0,57,1
51,12, White, Male,0,0,30,0
67,10, White, Female,0,0,25,0
49,9, White, Male,0,0,25,0
58,11, White, Male,0,1887,48,1
61,4, White, Female,0,0,40,0
36,9, Black, Male,0,0,35,0
19,10, Asian-Pac-Islander, Male,0,0,40,0
29,10, White, Male,0,0,35,0
43,13, White, Male,0,1887,40,1
60,9, Black, Male,2597,0,55,0
21,10, White, Male,0,0,40,0
22,9, White, Female,0,0,40,0
33,13, White, Male,0,0,65,1
36,13, Asian-Pac-Islander, Female,0,0,50,0
37,13, White, Male,0,0,46,0
35,12, White, Female,0,0,40,0
17,6, White, Male,0,0,30,0
37,9, White, Male,0,0,60,1
28,10, White, Male,0,0,40,1
42,10, White, Female,0,0,40,0
57,9, White, Male,5178,0,60,1
26,10, White, Female,0,0,65,0
45,7, Black, Male,0,0,50,0
32,13, White, Male,0,0,44,1
63,10, White, Female,0,0,43,0
22,10, Asian-Pac-Islander, Female,0,0,20,0
36,10, White, Male,0,0,55,1
45,9, White, Female,0,0,40,0
34,15, White, Male,0,0,55,1
27,13, White, Male,0,0,60,0
47,9, White, Male,0,0,56,1
46,4, White, Male,0,0,52,0
28,10, White, Female,0,0,40,0
45,9, White, Male,0,0,40,0
26,13, Asian-Pac-Islander, Female,0,0,40,0
32,6, White, Male,0,0,45,0
30,8, White, Female,0,0,40,0
59,6, White, Male,0,0,40,0
58,16, White, Female,0,0,43,1
45,10, White, Male,0,0,30,0
76,10, White, Male,0,0,40,0
38,9, White, Female,0,0,40,0
32,14, Black, Male,0,0,40,0
38,9, White, Male,0,0,50,0
30,12, Black, Female,0,0,36,0
53,11, White, Male,0,0,40,1
27,13, White, Male,0,0,50,0
44,12, White, Male,0,0,30,0
35,14, Asian-Pac-Islander, Male,0,0,50,1
36,2, Other, Female,0,0,40,0
51,10, White, Female,0,0,10,1
42,9, White, Male,0,0,40,0
40,13, White, Male,7298,0,50,1
45,9, White, Male,0,0,40,0
55,5, White, Female,99999,0,37,1
36,4, White, Male,0,0,40,0
57,9, Black, Male,0,0,40,1
27,9, White, Female,0,0,45,0
62,14, White, Male,4650,0,40,0
29,13, White, Male,0,0,55,0
38,13, Amer-Indian-Eskimo, Male,0,0,30,0
29,9, White, Male,0,0,50,0
32,14, White, Female,4865,0,40,0
34,13, White, Male,0,1741,40,0
25,12, White, Male,0,0,55,0
34,14, White, Male,0,0,35,0
37,10, White, Male,0,0,38,0
37,9, White, Male,0,0,45,0
18,9, White, Male,0,0,25,0
24,11, White, Male,0,0,40,0
17,8, White, Female,0,0,30,0
35,13, White, Female,0,0,40,0
31,11, Black, Female,0,0,32,0
29,12, White, Male,0,0,60,0
49,9, White, Male,0,0,40,0
35,9, White, Male,0,0,40,0
55,9, White, Male,0,0,50,0
37,3, White, Male,0,0,40,0
33,10, Black, Female,0,0,18,0
49,13, White, Male,0,0,45,1
32,9, White, Male,0,0,45,0
39,14, White, Male,0,0,40,0
42,9, White, Male,0,0,40,0
30,14, White, Female,0,0,50,1
30,11, White, Male,0,0,40,0
48,9, White, Male,0,0,40,1
57,13, White, Male,0,0,10,0
56,6, Black, Female,0,0,45,0
28,10, White, Male,0,0,40,0
43,13, White, Male,0,0,24,1
46,9, White, Male,0,0,60,0
60,13, White, Male,15024,0,45,1
50,14, White, Female,0,0,65,0
37,15, White, Male,0,0,50,1
41,9, Black, Female,0,0,40,0
38,10, White, Female,0,0,38,1
23,10, White, Female,0,0,40,0
59,10, White, Male,0,0,50,1
72,14, White, Male,2329,0,60,0
47,10, White, Female,0,0,33,0
29,11, White, Male,0,0,40,0
35,13, White, Male,0,0,60,0
24,10, White, Male,0,0,15,0
22,9, White, Female,0,0,40,0
24,9, White, Male,0,0,40,0
42,13, White, Male,7298,0,45,1
40,14, White, Female,0,0,20,0
61,9, Asian-Pac-Islander, Female,0,0,40,0
58,13, White, Male,0,0,72,0
39,9, White, Male,0,0,40,0
45,10, White, Female,0,0,50,0
25,9, White, Male,0,0,45,0
34,11, White, Male,7688,0,40,1
45,13, White, Male,0,0,45,1
28,10, Black, Male,0,0,40,0
27,10, White, Female,0,0,60,0
41,9, White, Female,0,0,40,0
18,9, Black, Female,0,0,30,0
44,13, White, Male,0,0,40,1
47,11, White, Female,0,0,45,1
36,9, White, Male,0,0,40,0
66,1, White, Female,0,0,40,0
33,9, White, Female,0,0,45,0
39,9, White, Male,0,0,40,1
30,9, Black, Male,0,0,40,0
34,9, White, Male,0,0,40,1
62,14, White, Female,0,0,32,0
21,10, White, Female,0,0,45,0
50,14, White, Male,7298,0,50,1
30,13, White, Male,3103,0,60,1
43,9, White, Male,0,0,40,1
19,10, White, Female,0,0,40,0
26,11, White, Male,0,0,50,0
50,4, White, Male,0,1579,65,0
45,14, White, Male,0,0,40,1
46,14, White, Male,0,0,50,1
17,6, White, Male,0,0,15,0
56,4, White, Male,0,0,40,1
25,10, Black, Female,3103,0,40,1
47,14, Asian-Pac-Islander, Female,0,0,42,0
23,9, White, Male,0,0,45,0
51,9, White, Female,0,0,20,0
19,10, White, Female,0,0,25,0
33,9, White, Male,0,0,40,0
32,9, White, Female,0,0,80,0
52,9, White, Male,0,0,40,0
36,10, Black, Female,0,0,40,0
34,9, White, Male,0,0,40,0
26,8, Other, Male,0,0,98,0
35,10, White, Male,0,0,40,0
58,13, White, Male,0,0,40,1
32,7, White, Male,0,0,50,0
23,10, White, Female,0,0,40,0
28,10, Black, Male,0,0,40,0
20,6, White, Male,0,0,35,0
17,6, White, Male,0,0,20,0
56,9, White, Male,3103,0,45,1
26,9, White, Female,0,0,40,0
43,13, White, Female,1506,0,36,0
45,10, White, Male,0,0,35,0
34,10, White, Female,7688,0,50,1
54,2, White, Male,0,0,35,0
51,9, White, Female,0,0,40,0
58,10, White, Male,0,0,60,0
49,12, White, Female,2597,0,40,0
21,11, White, Female,0,0,40,0
44,10, White, Female,0,0,40,0
26,13, White, Female,0,0,50,0
39,13, White, Male,0,0,40,0
37,10, White, Male,0,0,40,0
49,9, White, Male,0,0,32,0
45,9, Black, Female,0,0,40,0
60,9, Black, Female,0,0,40,0
28,13, Black, Male,0,0,40,0
23,10, Amer-Indian-Eskimo, Male,0,0,30,0
44,13, White, Female,0,0,45,0
19,10, White, Male,0,0,12,0
37,9, White, Male,0,0,40,1
41,9, White, Male,0,0,38,0
56,13, White, Male,7688,0,40,1
44,12, White, Male,0,0,54,1
30,13, Asian-Pac-Islander, Male,0,0,36,1
23,13, White, Female,0,0,40,0
44,9, White, Female,3103,0,40,1
38,9, White, Male,7688,0,70,1
32,10, White, Male,5178,0,50,1
57,14, White, Male,0,0,20,0
35,15, White, Male,7688,0,50,1
48,13, White, Male,99999,0,50,1
32,10, White, Male,0,0,99,0
76,14, White, Female,0,0,15,0
57,9, Black, Female,0,0,30,0
51,14, White, Male,7298,0,50,1
50,6, Black, Male,0,0,40,0
38,9, White, Female,0,0,25,0
53,9, White, Male,0,2002,40,0
59,4, White, Male,0,0,20,0
23,9, White, Male,0,0,40,0
44,11, White, Male,8614,0,40,1
23,13, White, Female,0,0,40,0
23,12, White, Male,0,0,20,0
44,13, White, Male,0,0,40,1
30,9, White, Male,0,0,40,0
28,9, White, Male,0,0,40,0
46,10, White, Female,0,0,40,0
34,1, Black, Female,0,0,25,0
38,13, White, Male,27828,0,45,1
26,10, Black, Female,0,0,37,0
39,9, White, Male,0,0,40,0
28,10, Black, Male,0,0,40,0
33,14, Asian-Pac-Islander, Male,0,0,19,0
43,14, White, Female,0,2547,40,1
30,13, Asian-Pac-Islander, Female,0,0,40,0
59,14, White, Male,0,0,50,1
26,9, White, Male,0,0,45,0
28,10, Black, Male,0,0,24,0
48,10, White, Male,0,0,40,0
49,13, White, Female,1506,0,35,0
41,9, White, Male,0,2179,40,0
20,10, White, Female,0,0,30,0
49,9, White, Male,0,0,40,1
37,13, White, Male,0,0,40,0
18,8, White, Female,0,0,8,0
61,9, White, Male,0,0,40,1
26,9, White, Male,0,0,48,0
66,13, White, Male,0,0,12,0
68,14, White, Female,3273,0,40,0
27,9, White, Female,0,0,40,0
66,10, White, Male,0,0,7,0
28,6, White, Female,0,0,15,0
26,13, White, Female,0,0,40,0
46,10, White, Male,0,0,48,0
35,9, White, Male,0,1974,40,0
26,9, White, Male,0,0,60,0
40,9, White, Female,0,0,40,0
31,10, White, Male,0,0,45,0
52,9, White, Male,0,0,40,0
61,9, Black, Male,0,0,12,0
39,7, White, Male,0,0,40,0
25,9, White, Female,114,0,40,0
47,13, White, Male,0,0,48,0
33,13, Other, Male,0,0,40,0
17,7, White, Male,0,0,25,0
26,9, White, Male,0,0,45,0
25,9, White, Male,0,0,40,0
39,9, White, Male,0,0,16,0
33,14, White, Male,7298,0,45,1
46,10, Black, Male,0,0,40,0
27,10, White, Female,0,0,20,0
48,9, White, Male,7298,0,40,1
29,7, White, Female,0,0,5,0
40,13, White, Male,0,0,40,0
24,13, Black, Male,0,0,40,0
55,13, Other, Male,0,1579,35,0
56,9, White, Male,0,0,40,1
25,12, White, Male,0,0,30,0
36,10, White, Male,0,0,50,0
26,9, White, Male,0,0,45,0
37,9, White, Male,0,0,44,1
36,9, White, Male,0,0,40,0
23,7, White, Male,0,0,50,0
25,13, White, Male,0,0,60,0
36,9, Black, Female,0,0,40,0
39,12, White, Male,5178,0,48,1
35,11, Black, Male,0,0,40,0
33,7, Black, Male,0,0,40,0
31,10, White, Male,0,0,46,0
49,10, White, Male,0,0,22,0
40,9, Asian-Pac-Islander, Male,0,0,60,0
27,10, White, Female,0,0,40,0
50,16, White, Male,0,0,23,0
38,8, Black, Female,0,0,50,0
55,13, Black, Male,0,0,40,0
49,4, White, Male,0,0,70,0
40,13, Other, Male,0,0,40,0
42,11, White, Female,0,0,30,0
51,13, White, Male,0,0,50,1
27,13, Asian-Pac-Islander, Female,0,0,50,0
30,9, White, Male,0,0,40,1
40,6, Black, Female,0,0,40,0
43,13, White, Male,0,0,35,0
24,9, White, Female,0,0,40,0
38,13, White, Male,0,0,60,1
52,9, White, Male,0,0,40,0
32,11, White, Male,0,0,50,1
33,11, White, Female,0,0,40,0
21,9, White, Male,0,0,40,0
27,10, White, Male,0,0,50,0
31,9, White, Male,0,0,50,0
29,14, Asian-Pac-Islander, Female,0,0,40,1
49,3, White, Male,0,2603,40,0
46,13, White, Male,0,0,50,1
37,7, White, Male,0,0,40,0
56,13, White, Male,0,0,40,1
37,10, White, Male,0,0,40,0
26,9, White, Male,0,0,40,0
31,10, Black, Female,0,0,35,0
36,9, Asian-Pac-Islander, Female,0,0,40,0
52,6, White, Male,0,0,45,0
40,10, White, Male,0,0,60,0
21,9, White, Female,0,0,60,0
63,6, Black, Male,0,0,40,0
30,9, White, Female,0,0,40,0
30,13, White, Male,0,0,20,0
50,13, White, Male,0,0,60,0
41,14, White, Male,0,0,45,0
39,13, White, Male,0,0,60,1
23,9, White, Female,0,0,48,0
52,9, Black, Male,0,2377,40,0
46,11, Black, Female,0,625,40,0
26,10, White, Female,0,0,42,0
30,10, White, Male,0,1740,40,0
23,10, White, Male,0,0,50,0
21,10, Asian-Pac-Islander, Female,0,0,12,0
39,9, White, Male,0,0,55,0
37,11, Black, Male,0,0,40,0
40,14, White, Male,99999,0,50,1
38,10, Black, Female,0,0,20,0
47,13, White, Male,4064,0,60,0
20,10, White, Male,0,0,35,0
35,9, White, Male,0,0,40,0
62,13, White, Male,14084,0,40,1
32,7, White, Female,0,0,15,0
42,13, White, Male,0,0,60,1
32,6, White, Male,0,0,40,0
27,10, Black, Female,0,0,30,0
53,13, White, Male,0,0,45,1
28,3, White, Male,0,0,25,0
26,9, White, Male,0,0,40,0
47,15, White, Male,0,0,45,1
23,10, Black, Female,0,0,40,0
70,10, White, Male,0,0,30,0
41,13, Asian-Pac-Islander, Male,0,0,40,0
43,14, White, Male,0,0,45,0
40,9, White, Male,0,1672,40,0
64,9, White, Male,0,0,45,1
40,10, White, Male,0,0,45,0
43,13, White, Male,0,0,35,0
50,9, White, Male,0,0,48,0
32,7, White, Male,0,0,40,0
42,7, White, Male,1506,0,50,0
41,9, White, Male,0,0,40,1
30,10, White, Female,0,0,40,0
20,10, White, Male,0,0,30,0
45,9, White, Male,0,0,40,0
42,16, White, Male,0,1902,50,1
24,12, White, Male,0,0,40,0
43,13, White, Female,0,0,50,0
28,9, Black, Male,0,0,40,0
35,9, White, Female,0,0,40,0
38,9, White, Female,0,0,40,0
32,13, White, Female,0,0,35,0
50,9, White, Male,0,0,40,0
34,9, White, Male,0,0,55,1
35,9, White, Male,0,0,40,0
30,14, White, Female,0,0,40,0
61,3, White, Male,0,0,40,0
27,13, White, Male,0,0,38,0
61,9, Black, Female,0,0,40,0
18,3, White, Male,0,0,40,0
31,9, White, Male,0,0,40,1
31,13, White, Male,0,0,60,0
20,9, Black, Female,0,0,40,0
35,8, White, Male,0,0,40,0
51,9, Black, Male,0,0,40,0
43,10, White, Male,7688,0,40,1
18,7, White, Male,0,0,20,0
55,15, White, Male,99999,0,40,1
59,9, White, Female,0,0,40,0
21,9, White, Female,0,0,40,0
22,6, White, Female,0,0,40,0
60,10, White, Female,0,0,40,0
49,9, White, Male,0,0,40,1
21,9, White, Female,0,0,40,0
61,9, White, Male,0,0,40,0
64,3, White, Male,0,0,40,0
63,9, White, Male,0,0,40,0
27,13, White, Female,0,0,40,0
23,13, Black, Female,0,0,30,0
41,9, White, Female,0,0,45,0
40,9, White, Female,7298,0,40,1
55,13, White, Male,0,0,40,1
17,6, White, Female,0,1602,12,0
34,10, White, Male,0,1504,60,0
24,13, White, Female,0,0,40,0
30,15, White, Female,0,0,45,1
29,14, Asian-Pac-Islander, Male,0,0,60,0
52,13, White, Male,0,0,40,1
57,10, White, Male,0,0,40,1
38,13, White, Female,0,0,45,0
43,14, White, Female,0,0,50,1
61,10, White, Female,0,0,40,0
38,13, White, Male,15024,0,65,1
51,9, Black, Male,0,0,40,1
40,13, White, Male,0,0,40,0
41,10, White, Male,0,0,40,1
19,10, White, Female,0,0,20,0
28,4, White, Male,0,0,40,0
59,10, White, Male,0,0,40,0
32,13, White, Female,0,0,40,0
31,9, White, Male,0,0,40,1
30,12, White, Male,0,0,48,0
54,10, White, Male,0,0,40,0
33,11, White, Male,0,2444,42,1
20,10, White, Female,0,0,10,0
32,9, White, Male,0,0,48,0
35,9, Black, Female,0,0,40,0
27,7, White, Male,0,0,45,0
40,13, White, Male,0,0,46,1
34,11, White, Male,0,0,40,0
34,12, White, Male,0,0,40,1
38,10, White, Female,0,0,25,0
28,9, Other, Male,0,0,40,0
65,10, White, Male,0,0,27,0
61,10, White, Male,0,0,16,0
18,7, White, Female,0,0,25,0
35,13, White, Male,5178,0,50,1
45,13, White, Female,0,0,40,0
25,10, White, Male,0,0,50,0
48,15, White, Male,0,0,13,0
19,10, White, Female,0,0,40,0
43,13, Black, Female,0,0,50,1
54,13, White, Male,0,0,45,1
47,13, White, Male,0,0,50,0
25,11, White, Female,4865,0,40,0
30,12, White, Male,0,0,40,0
35,9, White, Female,0,0,40,0
26,10, White, Male,0,0,18,0
61,9, White, Male,0,0,40,0
54,9, White, Male,0,0,32,0
50,8, Asian-Pac-Islander, Male,0,0,40,1
32,5, White, Female,0,0,40,0
34,9, White, Female,0,0,25,0
36,9, White, Male,0,0,40,0
50,10, White, Male,0,0,40,1
28,7, White, Male,0,0,40,0
22,9, White, Female,0,0,19,0
58,7, White, Male,0,0,20,0
27,3, White, Male,0,0,75,0
62,13, White, Male,0,0,38,0
36,13, White, Male,27828,0,55,1
21,10, White, Female,594,0,4,0
41,14, White, Female,0,0,45,0
28,10, White, Male,0,0,45,0
33,13, White, Male,0,0,40,0
54,13, White, Male,0,0,45,1
19,10, Amer-Indian-Eskimo, Female,0,1721,25,0
76,4, White, Male,0,0,30,0
34,13, White, Male,0,0,50,1
40,13, White, Female,0,0,40,0
22,7, White, Female,0,0,30,0
17,7, White, Male,0,0,15,0
55,10, White, Female,0,0,20,0
51,10, White, Female,0,0,40,0
26,3, Other, Male,0,0,40,0
44,13, White, Male,0,0,48,0
54,9, White, Male,0,0,40,1
34,12, White, Male,0,0,40,0
42,9, White, Male,0,0,40,0
26,9, White, Male,0,0,70,0
39,3, Asian-Pac-Islander, Male,0,0,40,0
34,13, White, Male,0,0,40,0
59,9, White, Male,0,0,40,0
20,9, White, Male,0,0,50,0
34,10, White, Male,0,0,45,1
51,9, White, Male,0,0,20,0
34,10, White, Male,0,0,40,1
47,13, White, Female,0,0,50,0
30,11, White, Male,0,0,49,0
38,9, White, Male,0,0,60,0
45,13, Asian-Pac-Islander, Female,5178,0,40,1
23,10, White, Female,0,0,35,0
34,10, White, Male,0,0,48,1
22,8, White, Male,0,0,40,0
31,9, White, Male,0,0,40,0
50,9, White, Male,0,0,40,0
19,2, White, Male,0,0,52,0
28,13, Black, Female,15024,0,45,1
23,9, White, Female,0,0,50,0
35,9, White, Male,0,0,40,0
28,9, Black, Male,0,0,40,0
27,10, White, Male,0,0,30,0
46,13, White, Male,0,0,55,0
27,9, White, Male,0,0,40,0
25,6, White, Female,0,0,40,0
34,10, White, Male,0,0,70,0
33,9, White, Male,0,0,40,0
36,10, White, Female,0,0,40,0
30,4, White, Male,0,0,48,0
23,10, White, Female,0,0,47,0
36,3, White, Male,0,0,32,0
29,13, White, Female,0,0,45,0
50,10, White, Male,7688,0,40,1
19,8, White, Male,0,0,40,0
52,9, White, Male,0,0,40,1
20,9, White, Male,0,0,40,0
22,11, White, Female,0,0,40,0
34,10, White, Male,0,0,55,1
60,10, White, Male,0,0,40,0
19,7, Black, Male,0,0,40,0
59,9, White, Male,0,0,20,0
36,9, White, Male,0,0,50,0
25,9, White, Male,0,0,40,0
49,4, White, Male,0,0,70,0
25,9, White, Female,0,0,30,0
50,7, White, Female,0,0,40,0
44,12, White, Female,0,0,43,0
33,10, White, Male,0,0,20,0
40,13, White, Male,0,0,50,0
56,10, White, Male,0,0,45,0
56,10, White, Male,0,0,50,1
23,13, White, Male,0,0,42,0
21,10, White, Female,0,0,10,0
67,4, White, Male,0,0,24,0
54,11, White, Male,0,0,40,0
50,9, Black, Female,0,0,40,0
59,4, White, Male,0,0,40,0
51,7, Black, Female,0,0,40,0
30,9, White, Female,0,0,29,0
42,9, White, Male,0,0,40,1
26,13, White, Male,0,0,40,0
47,11, White, Male,4064,0,40,0
78,10, White, Male,0,0,3,1
24,9, White, Male,0,0,50,0
27,7, White, Male,0,0,40,0
51,14, White, Male,0,0,50,1
46,9, White, Male,0,0,40,1
55,9, White, Male,0,0,60,0
20,10, White, Male,0,0,40,0
30,9, White, Male,0,0,50,0
19,9, White, Female,0,0,20,0
30,13, White, Male,0,0,40,1
31,12, White, Male,0,0,50,1
26,9, White, Male,0,0,96,0
53,9, White, Male,0,0,60,1
24,10, White, Female,0,0,40,0
24,10, White, Male,0,0,54,0
36,9, White, Female,0,0,50,0
39,14, White, Male,0,0,50,1
53,9, Black, Male,0,0,32,0
75,9, Asian-Pac-Islander, Male,0,0,35,1
36,9, White, Male,0,0,50,1
46,10, White, Male,0,0,40,0
56,9, White, Male,0,1902,40,1
29,9, Black, Male,0,0,40,0
60,5, White, Male,0,0,49,0
58,9, White, Male,0,0,38,0
67,9, White, Male,0,0,55,0
35,10, White, Male,7688,0,38,1
39,10, White, Male,0,0,80,0
37,10, White, Male,0,0,50,0
63,15, White, Male,0,0,30,0
47,7, White, Female,0,0,38,0
23,13, White, Female,0,0,40,0
55,9, White, Male,4865,0,45,0
49,7, White, Female,0,0,40,0
39,11, White, Male,5178,0,40,1
23,9, White, Male,0,0,40,0
19,10, White, Female,0,0,12,0
44,14, White, Male,0,0,40,1
25,11, Amer-Indian-Eskimo, Female,0,0,40,0
35,11, Black, Male,0,0,40,0
23,9, White, Female,0,0,40,0
48,11, White, Male,0,0,40,0
48,10, White, Male,2176,0,40,0
44,9, Black, Female,0,0,40,0
55,13, White, Female,0,0,25,0
33,9, White, Male,0,0,50,0
18,8, White, Male,0,0,20,0
24,13, White, Male,2202,0,30,0
32,12, White, Male,0,0,56,1
24,13, White, Female,0,0,20,0
44,13, White, Male,99999,0,70,1
27,13, White, Male,0,0,45,0
39,12, White, Male,0,0,40,1
26,6, White, Male,0,0,40,0
34,14, White, Male,0,0,40,1
38,14, White, Male,99999,0,65,1
41,14, White, Male,0,0,75,1
32,9, White, Male,0,0,50,0
56,14, Black, Male,0,0,40,1
59,13, White, Male,0,1977,50,1
44,10, White, Male,0,0,60,1
35,13, Asian-Pac-Islander, Male,0,1590,40,0
52,9, Other, Male,3781,0,40,0
30,10, White, Male,3325,0,50,0
23,13, White, Male,0,0,40,0
43,9, White, Female,8614,0,43,1
61,9, White, Male,0,0,50,0
38,9, White, Female,0,0,35,0
68,6, White, Male,0,0,16,0
41,14, White, Male,27828,0,50,1
42,10, White, Male,0,0,40,0
19,9, White, Female,0,0,40,0
31,7, Asian-Pac-Islander, Male,0,0,40,0
40,12, White, Male,0,2377,50,0
32,13, Asian-Pac-Islander, Female,0,0,40,0
51,9, White, Male,14084,0,40,1
44,13, White, Male,0,0,40,1
23,13, White, Female,0,0,30,0
44,13, White, Female,0,0,45,0
24,9, White, Male,0,0,60,0
34,9, White, Male,0,0,60,0
61,14, Asian-Pac-Islander, Male,0,0,45,1
30,13, White, Male,0,0,40,0
45,13, White, Male,0,0,40,0
22,11, White, Female,0,0,40,0
49,10, White, Male,0,0,40,0
39,12, White, Female,0,0,45,0
34,10, White, Female,0,0,40,0
52,10, White, Male,0,0,40,1
24,11, White, Female,0,0,40,0
38,13, White, Male,0,0,45,1
19,7, White, Male,0,0,40,0
24,9, White, Female,0,0,30,0
25,12, White, Male,0,0,43,0
71,4, White, Male,0,0,10,0
27,9, Black, Female,0,0,40,0
28,11, Black, Female,0,0,40,0
54,11, Black, Male,15024,0,38,1
18,7, Black, Female,0,0,10,0
49,9, Black, Male,0,0,40,0
36,9, White, Female,0,0,25,0
57,9, White, Male,0,0,50,0
56,14, White, Male,0,0,40,1
17,6, White, Male,0,0,20,0
30,9, White, Male,0,0,50,0
41,6, White, Female,0,0,40,0
26,9, White, Male,0,0,40,0
61,6, White, Male,0,0,48,0
24,9, White, Male,0,0,45,0
44,7, White, Female,0,0,40,0
38,14, White, Female,0,0,40,0
25,13, White, Male,0,0,50,0
34,9, White, Male,0,0,70,0
38,10, White, Male,0,0,40,0
42,9, White, Male,0,0,55,0
48,4, White, Male,0,0,40,0
38,14, White, Male,0,0,40,1
52,9, White, Male,0,0,50,1
55,11, White, Female,6849,0,40,0
41,9, White, Male,0,0,20,0
45,3, White, Female,0,0,35,0
49,4, Asian-Pac-Islander, Male,0,0,45,0
19,10, White, Male,0,0,20,0
39,13, White, Male,0,0,45,0
43,10, White, Male,2174,0,45,0
42,10, White, Male,0,0,65,0
17,7, White, Male,0,0,12,0
30,12, Black, Female,0,0,25,0
61,14, White, Female,0,0,70,0
48,14, White, Male,15024,0,40,1
57,9, White, Male,0,0,40,1
27,3, White, Male,0,0,45,0
24,9, White, Male,0,0,48,0
41,8, White, Male,0,0,84,1
42,9, White, Male,0,0,40,0
34,13, White, Female,0,0,15,0
47,9, White, Female,0,0,43,0
50,9, White, Male,0,1980,40,0
30,9, White, Male,0,0,40,0
38,13, White, Male,0,0,45,0
31,9, White, Male,0,0,55,1
44,10, White, Female,0,0,45,1
34,10, White, Male,0,1651,38,0
52,9, Black, Male,14344,0,40,1
34,9, White, Male,0,0,50,0
31,10, White, Male,0,0,40,0
68,10, White, Female,0,0,20,0
22,9, White, Female,0,0,40,0
42,13, White, Female,0,0,35,0
37,9, White, Male,0,0,35,0
36,9, White, Male,0,0,35,0
38,10, White, Female,0,0,30,0
72,9, White, Male,0,0,55,0
40,3, White, Male,0,0,40,0
19,10, White, Male,0,0,30,0
55,11, White, Male,0,0,50,1
30,12, White, Male,0,0,40,0
52,13, White, Female,0,1092,40,0
29,13, White, Male,3103,0,45,1
